DATE,SEASON_ID,CONFERENCE,TEAM,TEAM_LVL,G,W,L,W_PCT,HOME_RECORD,ROAD_RECORD
2021-01-01,22020,West,L.A. Clippers,,6,4,2,0.667,2-1,2-1
2021-01-01,22020,West,Oklahoma City,하위팀,4,1,3,0.25,0-3,1-0
2021-01-01,22020,East,Orlando,하위팀,5,4,1,0.8,1-1,3-0
2021-01-01,22020,East,Washington,중위팀,6,1,5,0.1669999999999999,0-4,1-1
2021-01-01,22020,East,Detroit,하위팀,5,1,4,0.2,1-2,0-2
2021-01-01,22020,East,Toronto,중위팀,4,1,3,0.25,1-1,0-2
2021-01-01,22020,East,Chicago,중위팀,6,2,4,0.333,0-3,2-1
2021-01-01,22020,East,New York,중위팀,5,2,3,0.4,1-1,1-2
2021-01-01,22020,East,Miami,상위팀,5,2,3,0.4,2-1,0-2
2021-01-01,22020,East,Charlotte,중위팀,5,2,3,0.4,1-2,1-1
2021-01-01,22020,East,Milwaukee,상위팀,6,3,3,0.5,2-0,1-3
2021-01-01,22020,East,Brooklyn,중위팀,6,3,3,0.5,2-2,1-1
2021-01-01,22020,East,Boston,중위팀,6,3,3,0.5,2-1,1-2
2021-01-01,22020,East,Cleveland,하위팀,5,3,2,0.6,2-1,1-1
2021-01-01,22020,East,Philadelphia,상위팀,5,4,1,0.8,2-0,2-1
2021-01-01,22020,East,Indiana,중위팀,5,4,1,0.8,3-1,1-0
2021-01-01,22020,East,Atlanta,중위팀,5,4,1,0.8,1-0,3-1
2021-01-01,22020,West,Phoenix,상위팀,6,5,1,0.833,2-0,3-1
2021-01-01,22020,West,L.A. Lakers,중위팀,6,4,2,0.667,2-2,2-0
2021-01-02,22020,West,Utah,상위팀,5,3,2,0.6,1-2,2-0
2021-01-02,22020,East,Cleveland,하위팀,6,4,2,0.667,2-1,2-1
2021-01-02,22020,West,Phoenix,상위팀,6,5,1,0.833,2-0,3-1
2021-01-02,22020,West,L.A. Lakers,중위팀,6,4,2,0.667,2-2,2-0
2021-01-02,22020,West,L.A. Clippers,,6,4,2,0.667,2-1,2-1
2021-01-02,22020,West,New Orleans,중위팀,6,4,2,0.667,2-0,2-2
2021-01-02,22020,West,Portland,중위팀,5,3,2,0.6,1-1,2-1
2021-01-02,22020,East,Atlanta,중위팀,6,4,2,0.667,1-1,3-1
2021-01-02,22020,West,Sacramento,중위팀,6,3,3,0.5,2-1,1-2
2021-01-02,22020,West,Houston,하위팀,4,2,2,0.5,2-0,0-2
2021-01-02,22020,West,Dallas,중위팀,5,2,3,0.4,1-1,1-2
2021-01-02,22020,West,Golden State,중위팀,5,2,3,0.4,0-1,2-2
2021-01-02,22020,West,Memphis,중위팀,5,2,3,0.4,0-2,2-1
2021-01-02,22020,West,Minnesota,중위팀,5,2,3,0.4,1-1,1-2
2021-01-02,22020,East,Philadelphia,상위팀,6,5,1,0.833,3-0,2-1
2021-01-02,22020,West,San Antonio,중위팀,5,2,3,0.4,1-2,1-1
2021-01-02,22020,East,Washington,중위팀,6,1,5,0.1669999999999999,0-4,1-1
2021-01-02,22020,West,Oklahoma City,하위팀,5,2,3,0.4,0-3,2-0
2021-01-02,22020,East,Detroit,하위팀,5,1,4,0.2,1-2,0-2
2021-01-02,22020,East,Chicago,중위팀,6,2,4,0.3329999999999999,0-3,2-1
2021-01-02,22020,East,Charlotte,중위팀,6,2,4,0.3329999999999999,1-2,1-2
2021-01-02,22020,East,Miami,상위팀,5,2,3,0.4,2-1,0-2
2021-01-02,22020,East,Toronto,중위팀,5,1,4,0.2,1-1,0-3
2021-01-02,22020,East,Milwaukee,상위팀,6,3,3,0.5,2-0,1-3
2021-01-02,22020,East,Brooklyn,중위팀,6,3,3,0.5,2-2,1-1
2021-01-02,22020,East,Boston,중위팀,6,3,3,0.5,2-1,1-2
2021-01-02,22020,East,Orlando,하위팀,6,4,2,0.667,1-2,3-0
2021-01-02,22020,East,Indiana,중위팀,6,4,2,0.667,3-2,1-0
2021-01-02,22020,East,New York,중위팀,6,3,3,0.5,1-1,2-2
2021-01-02,22020,West,Denver,상위팀,5,1,4,0.2,1-3,0-1
2021-01-03,22020,East,Toronto,중위팀,5,1,4,0.2,1-1,0-3
2021-01-03,22020,East,Washington,중위팀,7,2,5,0.286,0-4,2-1
2021-01-03,22020,East,Charlotte,중위팀,6,2,4,0.3329999999999999,1-2,1-2
2021-01-03,22020,East,Miami,상위팀,5,2,3,0.4,2-1,0-2
2021-01-03,22020,East,Chicago,중위팀,7,3,4,0.429,1-3,2-1
2021-01-03,22020,East,Brooklyn,중위팀,7,3,4,0.429,2-3,1-1
2021-01-03,22020,East,Boston,중위팀,7,4,3,0.5710000000000001,2-1,2-2
2021-01-03,22020,East,Milwaukee,상위팀,6,3,3,0.5,2-0,1-3
2021-01-03,22020,East,Orlando,하위팀,6,4,2,0.667,1-2,3-0
2021-01-03,22020,East,Indiana,중위팀,6,4,2,0.667,3-2,1-0
2021-01-03,22020,East,Cleveland,하위팀,6,4,2,0.667,2-1,2-1
2021-01-03,22020,East,Atlanta,중위팀,6,4,2,0.667,1-1,3-1
2021-01-03,22020,East,Philadelphia,상위팀,6,5,1,0.833,3-0,2-1
2021-01-03,22020,East,New York,중위팀,6,3,3,0.5,1-1,2-2
2021-01-03,22020,West,Portland,중위팀,6,3,3,0.5,1-1,2-2
2021-01-03,22020,West,Dallas,중위팀,6,2,4,0.3329999999999999,1-1,1-3
2021-01-03,22020,West,L.A. Lakers,중위팀,7,5,2,0.7140000000000001,2-2,3-0
2021-01-03,22020,West,San Antonio,중위팀,6,2,4,0.3329999999999999,1-3,1-1
2021-01-03,22020,West,Minnesota,중위팀,6,2,4,0.3329999999999999,1-2,1-2
2021-01-03,22020,West,Memphis,중위팀,6,2,4,0.3329999999999999,0-3,2-1
2021-01-03,22020,West,Denver,상위팀,6,2,4,0.3329999999999999,1-3,1-1
2021-01-03,22020,East,Detroit,하위팀,6,1,5,0.1669999999999999,1-3,0-2
2021-01-03,22020,West,Houston,하위팀,4,2,2,0.5,2-0,0-2
2021-01-03,22020,West,Oklahoma City,하위팀,5,2,3,0.4,0-3,2-0
2021-01-03,22020,West,Golden State,중위팀,6,3,3,0.5,1-1,2-2
2021-01-03,22020,West,Utah,상위팀,6,4,2,0.667,1-2,3-0
2021-01-03,22020,West,New Orleans,중위팀,6,4,2,0.667,2-0,2-2
2021-01-03,22020,West,Phoenix,상위팀,7,5,2,0.7140000000000001,2-1,3-1
2021-01-03,22020,West,L.A. Clippers,,7,5,2,0.7140000000000001,2-1,3-1
2021-01-03,22020,West,Sacramento,중위팀,6,3,3,0.5,2-1,1-2
2021-01-04,22020,East,Milwaukee,상위팀,7,4,3,0.5710000000000001,3-0,1-3
2021-01-04,22020,East,Brooklyn,중위팀,7,3,4,0.429,2-3,1-1
2021-01-04,22020,East,New York,중위팀,7,4,3,0.5710000000000001,1-1,3-2
2021-01-04,22020,East,Miami,상위팀,6,3,3,0.5,3-1,0-2
2021-01-04,22020,East,Chicago,중위팀,7,3,4,0.429,1-3,2-1
2021-01-04,22020,East,Orlando,하위팀,7,5,2,0.7140000000000001,2-2,3-0
2021-01-04,22020,East,Washington,중위팀,7,2,5,0.286,0-4,2-1
2021-01-04,22020,East,Toronto,중위팀,6,1,5,0.1669999999999999,1-2,0-3
2021-01-04,22020,East,Detroit,하위팀,7,1,6,0.143,1-3,0-3
2021-01-04,22020,East,Philadelphia,상위팀,7,6,1,0.857,4-0,2-1
2021-01-04,22020,East,Cleveland,하위팀,7,4,3,0.5710000000000001,2-1,2-2
2021-01-04,22020,East,Charlotte,중위팀,7,2,5,0.286,1-2,1-3
2021-01-04,22020,East,Atlanta,중위팀,7,4,3,0.5710000000000001,1-2,3-1
2021-01-04,22020,East,Indiana,중위팀,7,5,2,0.7140000000000001,3-2,2-0
2021-01-04,22020,West,Golden State,중위팀,7,4,3,0.5710000000000001,2-1,2-2
2021-01-04,22020,West,L.A. Clippers,,7,5,2,0.7140000000000001,2-1,3-1
2021-01-04,22020,West,L.A. Lakers,중위팀,7,5,2,0.7140000000000001,2-2,3-0
2021-01-04,22020,West,Phoenix,상위팀,7,5,2,0.7140000000000001,2-1,3-1
2021-01-04,22020,West,Utah,상위팀,6,4,2,0.667,1-2,3-0
2021-01-04,22020,West,New Orleans,중위팀,7,4,3,0.5710000000000001,2-1,2-2
2021-01-04,22020,West,Portland,중위팀,6,3,3,0.5,1-1,2-2
2021-01-04,22020,West,Dallas,중위팀,7,3,4,0.429,1-1,2-3
2021-01-04,22020,East,Boston,중위팀,8,5,3,0.625,2-1,3-2
2021-01-04,22020,West,Houston,하위팀,5,2,3,0.4,2-1,0-2
2021-01-04,22020,West,Denver,상위팀,6,2,4,0.3329999999999999,1-3,1-1
2021-01-04,22020,West,Memphis,중위팀,6,2,4,0.3329999999999999,0-3,2-1
2021-01-04,22020,West,Minnesota,중위팀,6,2,4,0.3329999999999999,1-2,1-2
2021-01-04,22020,West,Oklahoma City,하위팀,6,2,4,0.3329999999999999,0-3,2-1
2021-01-04,22020,West,San Antonio,중위팀,6,2,4,0.3329999999999999,1-3,1-1
2021-01-04,22020,West,Sacramento,중위팀,7,3,4,0.429,2-1,1-3
2021-01-05,22020,East,Cleveland,하위팀,7,4,3,0.5710000000000001,2-1,2-2
2021-01-05,22020,East,Philadelphia,상위팀,7,6,1,0.857,4-0,2-1
2021-01-05,22020,East,Indiana,중위팀,7,5,2,0.7140000000000001,3-2,2-0
2021-01-05,22020,East,Orlando,하위팀,7,5,2,0.7140000000000001,2-2,3-0
2021-01-05,22020,East,Boston,중위팀,8,5,3,0.625,2-1,3-2
2021-01-05,22020,East,Atlanta,중위팀,7,4,3,0.5710000000000001,1-2,3-1
2021-01-05,22020,West,L.A. Lakers,중위팀,8,6,2,0.75,2-2,4-0
2021-01-05,22020,East,New York,중위팀,7,4,3,0.5710000000000001,1-1,3-2
2021-01-05,22020,East,Brooklyn,중위팀,8,4,4,0.5,3-3,1-1
2021-01-05,22020,West,Phoenix,상위팀,7,5,2,0.7140000000000001,2-1,3-1
2021-01-05,22020,West,L.A. Clippers,,8,5,3,0.625,2-2,3-1
2021-01-05,22020,West,Golden State,중위팀,7,4,3,0.5710000000000001,2-1,2-2
2021-01-05,22020,West,New Orleans,중위팀,7,4,3,0.5710000000000001,2-1,2-2
2021-01-05,22020,West,Utah,상위팀,7,4,3,0.5710000000000001,1-2,3-1
2021-01-05,22020,West,Dallas,중위팀,7,3,4,0.429,1-1,2-3
2021-01-05,22020,West,Denver,상위팀,7,3,4,0.429,2-3,1-1
2021-01-05,22020,West,Portland,중위팀,7,3,4,0.429,1-2,2-2
2021-01-05,22020,West,Sacramento,중위팀,7,3,4,0.429,2-1,1-3
2021-01-05,22020,West,San Antonio,중위팀,7,3,4,0.429,1-3,2-1
2021-01-05,22020,West,Houston,하위팀,5,2,3,0.4,2-1,0-2
2021-01-05,22020,West,Oklahoma City,하위팀,6,2,4,0.3329999999999999,0-3,2-1
2021-01-05,22020,West,Minnesota,중위팀,7,2,5,0.286,1-2,1-3
2021-01-05,22020,East,Detroit,하위팀,7,1,6,0.143,1-3,0-3
2021-01-05,22020,East,Toronto,중위팀,6,1,5,0.1669999999999999,1-2,0-3
2021-01-05,22020,East,Washington,중위팀,7,2,5,0.286,0-4,2-1
2021-01-05,22020,East,Charlotte,중위팀,7,2,5,0.286,1-2,1-3
2021-01-05,22020,East,Miami,상위팀,6,3,3,0.5,3-1,0-2
2021-01-05,22020,East,Chicago,중위팀,8,4,4,0.5,1-3,3-1
2021-01-05,22020,East,Milwaukee,상위팀,7,4,3,0.5710000000000001,3-0,1-3
2021-01-05,22020,West,Memphis,중위팀,7,2,5,0.286,0-4,2-1
2021-01-06,22020,West,Utah,상위팀,8,4,4,0.5,1-2,3-2
2021-01-06,22020,East,Miami,상위팀,7,3,4,0.429,3-2,0-2
2021-01-06,22020,West,Phoenix,상위팀,8,6,2,0.75,3-1,3-1
2021-01-06,22020,West,L.A. Lakers,중위팀,8,6,2,0.75,2-2,4-0
2021-01-06,22020,East,Detroit,하위팀,8,1,7,0.125,1-3,0-4
2021-01-06,22020,East,Toronto,중위팀,7,1,6,0.143,1-2,0-4
2021-01-06,22020,East,Washington,중위팀,8,2,6,0.25,0-4,2-2
2021-01-06,22020,East,Charlotte,중위팀,8,3,5,0.375,1-2,2-3
2021-01-06,22020,East,Philadelphia,상위팀,8,7,1,0.875,5-0,2-1
2021-01-06,22020,East,Chicago,중위팀,9,4,5,0.444,1-3,3-2
2021-01-06,22020,East,Cleveland,하위팀,8,4,4,0.5,2-1,2-3
2021-01-06,22020,East,Brooklyn,중위팀,8,4,4,0.5,3-3,1-1
2021-01-06,22020,East,Atlanta,중위팀,8,4,4,0.5,1-3,3-1
2021-01-06,22020,East,New York,중위팀,8,5,3,0.625,2-1,3-2
2021-01-06,22020,East,Milwaukee,상위팀,8,5,3,0.625,4-0,1-3
2021-01-06,22020,East,Boston,중위팀,9,6,3,0.667,2-1,4-2
2021-01-06,22020,East,Orlando,하위팀,8,6,2,0.75,3-2,3-0
2021-01-06,22020,East,Indiana,중위팀,8,6,2,0.75,4-2,2-0
2021-01-06,22020,West,New Orleans,중위팀,8,4,4,0.5,2-2,2-2
2021-01-06,22020,West,Sacramento,중위팀,8,4,4,0.5,3-1,1-3
2021-01-06,22020,West,Dallas,중위팀,7,3,4,0.429,1-1,2-3
2021-01-06,22020,West,Denver,상위팀,7,3,4,0.429,2-3,1-1
2021-01-06,22020,West,Oklahoma City,하위팀,7,3,4,0.429,0-3,3-1
2021-01-06,22020,West,Portland,중위팀,7,3,4,0.429,1-2,2-2
2021-01-06,22020,West,San Antonio,중위팀,7,3,4,0.429,1-3,2-1
2021-01-06,22020,West,Houston,하위팀,6,2,4,0.3329999999999999,2-1,0-3
2021-01-06,22020,West,Memphis,중위팀,7,2,5,0.286,0-4,2-1
2021-01-06,22020,West,Minnesota,중위팀,7,2,5,0.286,1-2,1-3
2021-01-06,22020,West,L.A. Clippers,,9,6,3,0.667,2-2,4-1
2021-01-06,22020,West,Golden State,중위팀,8,4,4,0.5,2-2,2-2
2021-01-07,22020,East,Indiana,중위팀,8,6,2,0.75,4-2,2-0
2021-01-07,22020,East,Toronto,중위팀,7,1,6,0.143,1-2,0-4
2021-01-07,22020,East,Boston,중위팀,9,6,3,0.667,2-1,4-2
2021-01-07,22020,East,Milwaukee,상위팀,8,5,3,0.625,4-0,1-3
2021-01-07,22020,East,New York,중위팀,8,5,3,0.625,2-1,3-2
2021-01-07,22020,East,Brooklyn,중위팀,9,5,4,0.556,4-3,1-1
2021-01-07,22020,East,Cleveland,하위팀,9,5,4,0.556,2-1,3-3
2021-01-07,22020,East,Atlanta,중위팀,8,4,4,0.5,1-3,3-1
2021-01-07,22020,East,Chicago,중위팀,9,4,5,0.444,1-3,3-2
2021-01-07,22020,East,Miami,상위팀,7,3,4,0.429,3-2,0-2
2021-01-07,22020,East,Charlotte,중위팀,8,3,5,0.375,1-2,2-3
2021-01-07,22020,East,Washington,중위팀,8,2,6,0.25,0-4,2-2
2021-01-07,22020,East,Orlando,하위팀,8,6,2,0.75,3-2,3-0
2021-01-07,22020,East,Philadelphia,상위팀,9,7,2,0.778,5-0,2-2
2021-01-07,22020,East,Detroit,하위팀,8,1,7,0.125,1-3,0-4
2021-01-07,22020,West,L.A. Clippers,,9,6,3,0.667,2-2,4-1
2021-01-07,22020,West,Dallas,중위팀,8,4,4,0.5,1-1,3-3
2021-01-07,22020,West,Phoenix,상위팀,8,6,2,0.75,3-1,3-1
2021-01-07,22020,West,L.A. Lakers,중위팀,9,6,3,0.667,2-3,4-0
2021-01-07,22020,West,Golden State,중위팀,8,4,4,0.5,2-2,2-2
2021-01-07,22020,West,New Orleans,중위팀,8,4,4,0.5,2-2,2-2
2021-01-07,22020,West,Sacramento,중위팀,8,4,4,0.5,3-1,1-3
2021-01-07,22020,West,Portland,중위팀,8,4,4,0.5,2-2,2-2
2021-01-07,22020,West,Utah,상위팀,8,4,4,0.5,1-2,3-2
2021-01-07,22020,West,Oklahoma City,하위팀,7,3,4,0.429,0-3,3-1
2021-01-07,22020,West,Denver,상위팀,8,3,5,0.375,2-4,1-1
2021-01-07,22020,West,Houston,하위팀,6,2,4,0.3329999999999999,2-1,0-3
2021-01-07,22020,West,Memphis,중위팀,8,2,6,0.25,0-5,2-1
2021-01-07,22020,West,Minnesota,중위팀,8,2,6,0.25,1-2,1-4
2021-01-07,22020,West,San Antonio,중위팀,8,4,4,0.5,1-3,3-1
2021-01-08,22020,West,Houston,하위팀,7,3,4,0.429,3-1,0-3
2021-01-08,22020,West,Minnesota,중위팀,8,2,6,0.25,1-2,1-4
2021-01-08,22020,West,Memphis,중위팀,9,3,6,0.3329999999999999,1-5,2-1
2021-01-08,22020,West,Denver,상위팀,8,3,5,0.375,2-4,1-1
2021-01-08,22020,West,Sacramento,중위팀,9,4,5,0.444,3-2,1-3
2021-01-08,22020,East,Miami,상위팀,7,3,4,0.429,3-2,0-2
2021-01-08,22020,West,San Antonio,중위팀,8,4,4,0.5,1-3,3-1
2021-01-08,22020,West,Portland,중위팀,8,4,4,0.5,2-2,2-2
2021-01-08,22020,West,Oklahoma City,하위팀,8,4,4,0.5,0-3,4-1
2021-01-08,22020,West,Dallas,중위팀,8,4,4,0.5,1-1,3-3
2021-01-08,22020,West,Golden State,중위팀,9,5,4,0.556,3-2,2-2
2021-01-08,22020,West,L.A. Lakers,중위팀,10,7,3,0.7,3-3,4-0
2021-01-08,22020,West,New Orleans,중위팀,9,4,5,0.444,2-3,2-2
2021-01-08,22020,West,Utah,상위팀,9,5,4,0.556,1-2,4-2
2021-01-08,22020,West,L.A. Clippers,,10,6,4,0.6,2-2,4-2
2021-01-08,22020,East,Detroit,하위팀,9,2,7,0.222,2-3,0-4
2021-01-08,22020,East,Toronto,중위팀,8,2,6,0.25,1-2,1-4
2021-01-08,22020,East,Chicago,중위팀,10,4,6,0.4,1-3,3-3
2021-01-08,22020,West,Phoenix,상위팀,9,6,3,0.667,3-1,3-2
2021-01-08,22020,East,Charlotte,중위팀,9,4,5,0.444,1-2,3-3
2021-01-08,22020,East,Atlanta,중위팀,8,4,4,0.5,1-3,3-1
2021-01-08,22020,East,Brooklyn,중위팀,10,5,5,0.5,4-3,1-2
2021-01-08,22020,East,New York,중위팀,9,5,4,0.556,2-2,3-2
2021-01-08,22020,East,Milwaukee,상위팀,9,5,4,0.556,4-1,1-3
2021-01-08,22020,East,Cleveland,하위팀,9,5,4,0.556,2-1,3-3
2021-01-08,22020,East,Orlando,하위팀,9,6,3,0.667,3-2,3-1
2021-01-08,22020,East,Boston,중위팀,10,7,3,0.7,3-1,4-2
2021-01-08,22020,East,Indiana,중위팀,8,6,2,0.75,4-2,2-0
2021-01-08,22020,East,Philadelphia,상위팀,9,7,2,0.778,5-0,2-2
2021-01-08,22020,East,Washington,중위팀,9,2,7,0.222,0-4,2-3
2021-01-09,22020,East,Milwaukee,상위팀,10,6,4,0.6,5-1,1-3
2021-01-09,22020,West,Oklahoma City,하위팀,8,4,4,0.5,0-3,4-1
2021-01-09,22020,West,Sacramento,중위팀,10,4,6,0.4,3-3,1-3
2021-01-09,22020,East,Orlando,하위팀,10,6,4,0.6,3-2,3-2
2021-01-09,22020,East,New York,중위팀,9,5,4,0.556,2-2,3-2
2021-01-09,22020,East,Brooklyn,중위팀,10,5,5,0.5,4-3,1-2
2021-01-09,22020,East,Charlotte,중위팀,10,5,5,0.5,2-2,3-3
2021-01-09,22020,East,Cleveland,하위팀,10,5,5,0.5,2-1,3-4
2021-01-09,22020,East,Miami,상위팀,8,4,4,0.5,3-2,1-2
2021-01-09,22020,East,Atlanta,중위팀,9,4,5,0.444,1-3,3-2
2021-01-09,22020,East,Chicago,중위팀,10,4,6,0.4,1-3,3-3
2021-01-09,22020,East,Toronto,중위팀,8,2,6,0.25,1-2,1-4
2021-01-09,22020,East,Detroit,하위팀,9,2,7,0.222,2-3,0-4
2021-01-09,22020,East,Washington,중위팀,10,2,8,0.2,0-5,2-3
2021-01-09,22020,East,Philadelphia,상위팀,10,7,3,0.7,5-1,2-2
2021-01-09,22020,East,Boston,중위팀,10,7,3,0.7,3-1,4-2
2021-01-09,22020,West,L.A. Lakers,중위팀,10,7,3,0.7,3-3,4-0
2021-01-09,22020,West,Phoenix,상위팀,10,7,3,0.7,3-1,4-2
2021-01-09,22020,West,L.A. Clippers,,10,6,4,0.6,2-2,4-2
2021-01-09,22020,West,Dallas,중위팀,9,5,4,0.556,2-1,3-3
2021-01-09,22020,West,Golden State,중위팀,9,5,4,0.556,3-2,2-2
2021-01-09,22020,West,Portland,중위팀,9,5,4,0.556,2-2,3-2
2021-01-09,22020,West,San Antonio,중위팀,9,5,4,0.556,1-3,4-1
2021-01-09,22020,West,Utah,상위팀,9,5,4,0.556,1-2,4-2
2021-01-09,22020,East,Indiana,중위팀,9,6,3,0.667,4-3,2-0
2021-01-09,22020,West,Denver,상위팀,9,4,5,0.444,2-4,2-1
2021-01-09,22020,West,New Orleans,중위팀,9,4,5,0.444,2-3,2-2
2021-01-09,22020,West,Houston,하위팀,7,3,4,0.429,3-1,0-3
2021-01-09,22020,West,Minnesota,중위팀,9,2,7,0.222,1-3,1-4
2021-01-09,22020,West,Memphis,중위팀,9,3,6,0.3329999999999999,1-5,2-1
2021-01-10,22020,West,Oklahoma City,하위팀,9,5,4,0.556,0-3,5-1
2021-01-10,22020,East,Detroit,하위팀,10,2,8,0.2,2-4,0-4
2021-01-10,22020,West,L.A. Lakers,중위팀,11,8,3,0.727,3-3,5-0
2021-01-10,22020,West,Minnesota,중위팀,10,3,7,0.3,2-3,1-4
2021-01-10,22020,West,Memphis,중위팀,9,3,6,0.3329999999999999,1-5,2-1
2021-01-10,22020,West,Houston,하위팀,8,3,5,0.375,3-2,0-3
2021-01-10,22020,West,Sacramento,중위팀,10,4,6,0.4,3-3,1-3
2021-01-10,22020,West,New Orleans,중위팀,9,4,5,0.444,2-3,2-2
2021-01-10,22020,West,San Antonio,중위팀,10,5,5,0.5,1-3,4-2
2021-01-10,22020,East,Washington,중위팀,10,2,8,0.2,0-5,2-3
2021-01-10,22020,West,Portland,중위팀,9,5,4,0.556,2-2,3-2
2021-01-10,22020,West,Dallas,중위팀,9,5,4,0.556,2-1,3-3
2021-01-10,22020,West,Utah,상위팀,10,6,4,0.6,1-2,5-2
2021-01-10,22020,West,Golden State,중위팀,10,6,4,0.6,4-2,2-2
2021-01-10,22020,West,L.A. Clippers,,11,7,4,0.636,3-2,4-2
2021-01-10,22020,West,Denver,상위팀,10,5,5,0.5,2-4,3-1
2021-01-10,22020,East,Boston,중위팀,10,7,3,0.7,3-1,4-2
2021-01-10,22020,West,Phoenix,상위팀,10,7,3,0.7,3-1,4-2
2021-01-10,22020,East,Chicago,중위팀,11,4,7,0.364,1-3,3-4
2021-01-10,22020,East,Atlanta,중위팀,9,4,5,0.444,1-3,3-2
2021-01-10,22020,East,Brooklyn,중위팀,11,5,6,0.455,4-4,1-2
2021-01-10,22020,East,Miami,상위팀,8,4,4,0.5,3-2,1-2
2021-01-10,22020,East,New York,중위팀,10,5,5,0.5,2-3,3-2
2021-01-10,22020,East,Toronto,중위팀,9,2,7,0.222,1-2,1-5
2021-01-10,22020,East,Charlotte,중위팀,10,5,5,0.5,2-2,3-3
2021-01-10,22020,East,Orlando,하위팀,10,6,4,0.6,3-2,3-2
2021-01-10,22020,East,Milwaukee,상위팀,10,6,4,0.6,5-1,1-3
2021-01-10,22020,East,Indiana,중위팀,9,6,3,0.667,4-3,2-0
2021-01-10,22020,East,Philadelphia,상위팀,10,7,3,0.7,5-1,2-2
2021-01-10,22020,East,Cleveland,하위팀,10,5,5,0.5,2-1,3-4
2021-01-11,22020,West,Phoenix,상위팀,11,7,4,0.636,3-1,4-3
2021-01-11,22020,West,Golden State,중위팀,10,6,4,0.6,4-2,2-2
2021-01-11,22020,West,Portland,중위팀,10,6,4,0.6,3-2,3-2
2021-01-11,22020,West,Utah,상위팀,10,6,4,0.6,1-2,5-2
2021-01-11,22020,West,Dallas,중위팀,9,5,4,0.556,2-1,3-3
2021-01-11,22020,West,Oklahoma City,하위팀,9,5,4,0.556,0-3,5-1
2021-01-11,22020,West,Sacramento,중위팀,11,5,6,0.455,4-3,1-3
2021-01-11,22020,West,San Antonio,중위팀,10,5,5,0.5,1-3,4-2
2021-01-11,22020,West,New Orleans,중위팀,9,4,5,0.444,2-3,2-2
2021-01-11,22020,West,Memphis,중위팀,10,4,6,0.4,1-5,3-1
2021-01-11,22020,West,Houston,하위팀,8,3,5,0.375,3-2,0-3
2021-01-11,22020,West,L.A. Lakers,중위팀,11,8,3,0.727,3-3,5-0
2021-01-11,22020,West,Denver,상위팀,10,5,5,0.5,2-4,3-1
2021-01-11,22020,West,L.A. Clippers,,11,7,4,0.636,3-2,4-2
2021-01-11,22020,West,Minnesota,중위팀,10,3,7,0.3,2-3,1-4
2021-01-11,22020,East,Atlanta,중위팀,10,5,5,0.5,2-3,3-2
2021-01-11,22020,East,Washington,중위팀,11,3,8,0.273,1-5,2-3
2021-01-11,22020,East,Chicago,중위팀,11,4,7,0.364,1-3,3-4
2021-01-11,22020,East,New York,중위팀,11,5,6,0.455,2-3,3-3
2021-01-11,22020,East,Cleveland,하위팀,11,5,6,0.455,2-2,3-4
2021-01-11,22020,East,Brooklyn,중위팀,11,5,6,0.455,4-4,1-2
2021-01-11,22020,East,Miami,상위팀,8,4,4,0.5,3-2,1-2
2021-01-11,22020,East,Orlando,하위팀,11,6,5,0.545,3-3,3-2
2021-01-11,22020,East,Charlotte,중위팀,11,6,5,0.545,3-2,3-3
2021-01-11,22020,East,Indiana,중위팀,10,6,4,0.6,4-3,2-1
2021-01-11,22020,East,Philadelphia,상위팀,11,7,4,0.636,5-1,2-3
2021-01-11,22020,East,Milwaukee,상위팀,11,7,4,0.636,5-1,2-3
2021-01-11,22020,East,Boston,중위팀,10,7,3,0.7,3-1,4-2
2021-01-11,22020,East,Detroit,하위팀,10,2,8,0.2,2-4,0-4
2021-01-11,22020,East,Toronto,중위팀,10,2,8,0.2,1-2,1-6
2021-01-12,22020,West,L.A. Clippers,,11,7,4,0.636,3-2,4-2
2021-01-12,22020,West,Memphis,중위팀,10,4,6,0.4,1-5,3-1
2021-01-12,22020,West,Houston,하위팀,9,3,6,0.3329999999999999,3-3,0-3
2021-01-12,22020,West,Minnesota,중위팀,10,3,7,0.3,2-3,1-4
2021-01-12,22020,East,Philadelphia,상위팀,12,8,4,0.667,6-1,2-3
2021-01-12,22020,East,Boston,중위팀,10,7,3,0.7,3-1,4-2
2021-01-12,22020,West,Denver,상위팀,11,5,6,0.455,2-4,3-2
2021-01-12,22020,West,Oklahoma City,하위팀,10,5,5,0.5,0-4,5-1
2021-01-12,22020,West,San Antonio,중위팀,11,6,5,0.545,1-3,5-2
2021-01-12,22020,West,L.A. Lakers,중위팀,12,9,3,0.75,3-3,6-0
2021-01-12,22020,West,Golden State,중위팀,11,6,5,0.545,4-3,2-2
2021-01-12,22020,West,Dallas,중위팀,9,5,4,0.556,2-1,3-3
2021-01-12,22020,West,Portland,중위팀,10,6,4,0.6,3-2,3-2
2021-01-12,22020,West,Utah,상위팀,11,7,4,0.636,1-2,6-2
2021-01-12,22020,West,New Orleans,중위팀,9,4,5,0.444,2-3,2-2
2021-01-12,22020,West,Phoenix,상위팀,11,7,4,0.636,3-1,4-3
2021-01-12,22020,East,Indiana,중위팀,11,7,4,0.636,4-3,3-1
2021-01-12,22020,East,Milwaukee,상위팀,11,7,4,0.636,5-1,2-3
2021-01-12,22020,East,Charlotte,중위팀,11,6,5,0.545,3-2,3-3
