GAME_ID,TEAM_ID,PLAYER_ID,START_POSITION,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,team_poss,team_minutes,team_FGM,USG%,player_poss,PTS_per_poss,TS%,TO%,AST%,AST_pct_bbr
22200338,1610612746,1630527,0,20.35,6,13,0.462,4,6,0.667,2,2,1.0,1,2.0,3,2,1,0,2,1,18,-10,104.44,240.0,33,23.24,15.88,1.13,0.65,0.13,6.06,25.03
22200338,1610612746,1631217,0,18.72,1,1,1.0,0,0,0.0,2,2,1.0,2,3.0,5,0,0,0,3,1,4,-15,104.44,240.0,33,36.92,4.88,0.82,1.06,0.61,0.0,0.0
22200338,1610612746,1630554,0,14.67,4,9,0.444,1,5,0.2,0,0,0.0,0,2.0,2,3,0,0,2,1,9,-2,104.44,240.0,33,31.92,11.0,0.82,0.5,0.18,9.09,49.3
22200338,1610612746,1629650,0,7.65,1,3,0.333,0,0,0.0,3,4,0.75,3,3.0,6,0,0,1,0,0,5,2,104.44,240.0,33,0.6,4.76,1.05,0.53,0.0,0.0,0.0
22200339,1610612749,1629670,F,31.92,7,11,0.636,2,4,0.5,1,3,0.333,3,1.0,4,1,1,0,2,1,17,-3,104.36,239.98,39,14.78,14.32,1.19,0.69,0.14,2.56,5.28
22200339,1610612749,1626171,F,30.98,9,18,0.5,1,5,0.2,1,1,1.0,0,8.0,8,7,0,0,3,3,20,6,104.36,239.98,39,22.84,21.44,0.93,0.54,0.14,17.95,43.28
22200339,1610612749,201572,C,32.15,4,11,0.364,3,5,0.6,3,3,1.0,1,5.0,6,3,0,6,3,4,14,6,104.36,239.98,39,21.82,15.32,0.91,0.57,0.2,7.69,13.56
22200339,1610612749,1628960,G,25.08,3,7,0.429,1,4,0.25,0,0,0.0,1,4.0,5,1,0,0,1,1,7,-4,104.36,239.98,39,9.44,8.0,0.88,0.5,0.12,2.56,5.75
22200339,1610612749,1628975,G,27.72,4,10,0.4,1,3,0.333,5,6,0.833,1,4.0,5,6,2,0,4,1,14,2,104.36,239.98,39,33.62,16.64,0.84,0.55,0.24,15.38,32.39
22200339,1610612749,203648,0,17.88,1,3,0.333,0,1,0.0,0,0,0.0,0,3.0,3,0,0,1,2,1,2,7,104.36,239.98,39,25.88,5.0,0.4,0.33,0.4,0.0,0.0
22200339,1610612749,1631260,0,13.73,2,3,0.667,2,2,1.0,2,2,1.0,0,3.0,3,1,0,0,1,1,8,14,104.36,239.98,39,17.02,4.88,1.64,1.03,0.2,2.56,10.92
22200339,1610612749,201588,0,25.98,4,7,0.571,0,0,0.0,0,0,0.0,1,1.0,2,5,1,0,4,2,8,8,104.36,239.98,39,35.66,11.0,0.73,0.57,0.36,12.82,29.22
22200339,1610612749,1626192,0,19.57,3,7,0.429,1,4,0.25,2,2,1.0,1,4.0,5,0,1,0,1,2,9,10,104.36,239.98,39,12.14,8.879999999999999,1.01,0.57,0.11,0.0,0.0
22200339,1610612749,1630572,0,14.97,2,6,0.333,1,4,0.25,1,2,0.5,0,6.0,6,0,0,1,0,1,6,-1,104.36,239.98,39,0.44,6.88,0.87,0.44,0.0,0.0,0.0
22200339,1610612749,202083,DNP,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,104.36,239.98,39,,0.0,,,,0.0,
22200339,1610612766,1629667,F,33.02,8,15,0.533,2,5,0.4,3,4,0.75,0,5.0,5,2,1,1,2,4,21,-5,103.44,240.0,34,14.54,18.76,1.12,0.63,0.11,5.88,13.0
22200339,1610612766,1629023,F,33.02,0,13,0.0,0,3,0.0,0,0,0.0,1,7.0,8,5,3,3,3,1,0,-5,103.44,240.0,34,21.46,16.0,0.0,0.0,0.19,14.71,21.38
22200339,1610612766,203486,C,30.28,6,9,0.667,0,0,0.0,1,1,1.0,4,7.0,11,3,2,0,1,5,13,2,103.44,240.0,34,7.96,10.44,1.25,0.69,0.1,8.82,19.42
22200339,1610612766,1626162,G,39.33,4,14,0.286,1,5,0.2,11,12,0.917,0,2.0,2,0,2,0,1,4,20,3,103.44,240.0,34,6.37,20.28,0.99,0.52,0.05,0.0,0.0
22200339,1610612766,1626179,G,35.52,10,21,0.476,1,7,0.143,5,5,1.0,0,5.0,5,4,0,0,4,4,26,-2,103.44,240.0,34,26.76,27.2,0.96,0.56,0.15,11.76,26.39
22200339,1610612766,1630177,0,18.6,2,4,0.5,1,2,0.5,0,0,0.0,0,1.0,1,0,0,0,0,0,5,-14,103.44,240.0,34,0.21,4.0,1.25,0.62,0.0,0.0,0.0
22200339,1610612766,1630208,0,17.72,3,7,0.429,0,0,0.0,3,4,0.75,2,3.0,5,0,0,0,2,0,9,-11,103.44,240.0,34,26.67,10.76,0.84,0.51,0.19,0.0,0.0
22200339,1610612766,1631121,0,17.53,1,3,0.333,0,1,0.0,0,0,0.0,1,3.0,4,0,0,0,0,0,2,-9,103.44,240.0,34,0.17,3.0,0.67,0.33,0.0,0.0,0.0
22200339,1610612766,1630539,0,14.98,0,1,0.0,0,1,0.0,0,0,0.0,1,2.0,3,1,1,0,1,1,0,-4,103.44,240.0,34,15.55,2.0,0.0,0.0,0.5,2.94,9.42
22200339,1610612766,1630547,DNP,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,103.44,240.0,34,,0.0,,,,0.0,
22200339,1610612766,1630550,DNP,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,103.44,240.0,34,,0.0,,,,0.0,
22200340,1610612753,1631094,F,26.88,2,8,0.25,1,5,0.2,4,6,0.667,2,1.0,3,3,1,0,2,2,9,-28,99.44,239.99,38,18.36,12.64,0.71,0.42,0.16,7.89,15.56
22200340,1610612753,1629626,F,27.68,7,8,0.875,0,1,0.0,4,5,0.8,1,6.0,7,1,1,1,5,1,18,-17,99.44,239.99,38,43.97,15.2,1.18,0.88,0.33,2.63,6.7
22200340,1610612753,1629021,C,21.93,2,7,0.286,0,1,0.0,1,2,0.5,0,4.0,4,0,1,1,3,3,5,-28,99.44,239.99,38,33.38,10.879999999999999,0.46,0.32,0.28,0.0,0.0
22200340,1610612753,1630532,G,22.48,4,8,0.5,1,3,0.333,0,0,0.0,0,1.0,1,1,2,0,3,1,9,-31,99.44,239.99,38,32.57,11.0,0.82,0.56,0.27,2.63,7.25
22200340,1610612753,1628365,G,18.75,3,8,0.375,0,0,0.0,1,2,0.5,0,1.0,1,4,1,0,1,2,7,-21,99.44,239.99,38,13.35,9.88,0.71,0.39,0.1,10.53,33.77
22200340,1610612753,1631216,0,24.67,3,9,0.333,2,5,0.4,0,0,0.0,1,3.0,4,2,0,0,0,4,8,11,99.44,239.99,38,0.37,9.0,0.89,0.44,0.0,5.26,12.1
22200340,1610612753,203082,0,24.87,7,7,1.0,4,4,1.0,0,0,0.0,0,1.0,1,0,2,0,0,1,18,17,99.44,239.99,38,0.28,7.0,2.57,1.29,0.0,0.0,0.0
22200340,1610612753,1630175,0,23.73,4,10,0.4,1,3,0.333,3,3,1.0,0,3.0,3,5,1,0,0,2,12,5,99.44,239.99,38,0.48,11.32,1.06,0.53,0.0,13.16,33.81
22200340,1610612753,1630284,0,20.97,2,4,0.5,1,1,1.0,0,0,0.0,1,2.0,3,2,0,0,0,1,5,5,99.44,239.99,38,0.19,4.0,1.25,0.62,0.0,5.26,13.7
22200340,1610612753,1629678,0,19.78,3,7,0.429,1,4,0.25,6,6,1.0,0,0.0,0,3,0,0,1,3,13,13,99.44,239.99,38,12.69,10.64,1.22,0.67,0.09,7.89,23.7
22200340,1610612753,1630181,0,8.25,1,2,0.5,0,1,0.0,2,2,1.0,0,2.0,2,2,0,0,0,0,4,9,99.44,239.99,38,0.35,2.88,1.39,0.69,0.0,5.26,36.16
22200340,1610612761,1628384,F,33.13,12,17,0.706,2,4,0.5,6,8,0.75,2,0.0,2,4,3,0,1,2,32,21,99.0,240.01,47,7.94,21.52,1.49,0.78,0.05,8.51,19.57
22200340,1610612761,1627783,F,30.62,9,15,0.6,1,4,0.25,7,7,1.0,2,6.0,8,10,3,0,1,1,26,25,99.0,240.01,47,8.51,19.08,1.36,0.72,0.05,21.28,47.66
22200340,1610612761,1631132,C,18.05,3,5,0.6,0,0,0.0,0,0,0.0,2,3.0,5,0,0,1,0,3,6,28,99.0,240.01,47,0.28,5.0,1.2,0.6,0.0,0.0,0.0
22200340,1610612761,1630567,G,32.8,8,10,0.8,0,2,0.0,1,3,0.333,3,11.0,14,4,2,1,2,2,17,34,99.0,240.01,47,15.13,13.32,1.28,0.75,0.15,8.51,16.59
22200340,1610612761,1627832,G,37.1,4,11,0.364,3,8,0.375,2,3,0.667,0,2.0,2,7,3,0,4,4,13,20,99.0,240.01,47,26.47,16.32,0.8,0.53,0.25,14.89,21.65
22200340,1610612761,1628449,0,17.83,2,5,0.4,1,3,0.333,1,2,0.5,1,3.0,4,2,1,1,1,1,6,-13,99.0,240.01,47,13.93,6.88,0.87,0.51,0.15,4.26,12.94
22200340,1610612761,1629018,0,28.27,2,10,0.2,1,7,0.143,0,0,0.0,0,1.0,1,3,0,0,1,2,5,-12,99.0,240.01,47,8.93,11.0,0.45,0.25,0.09,6.38,11.68
22200340,1610612761,1627823,0,4.65,0,0,0.0,0,0,0.0,1,2,0.5,0,0.0,0,0,0,0,0,0,1,6,99.0,240.01,47,0.19,0.88,1.14,0.57,0.0,0.0,0.0
22200340,1610612761,1630625,0,11.27,1,2,0.5,0,0,0.0,0,0,0.0,0,3.0,3,0,0,0,2,3,2,-17,99.0,240.01,47,43.2,4.0,0.5,0.5,0.5,0.0,0.0
22200340,1610612761,201152,0,14.42,3,5,0.6,0,0,0.0,0,0,0.0,1,1.0,2,1,0,0,2,3,6,-16,99.0,240.01,47,33.97,7.0,0.86,0.6,0.29,2.13,8.99
22200340,1610612761,203920,0,5.62,1,2,0.5,0,0,0.0,0,0,0.0,1,1.0,2,0,0,1,1,1,2,2,99.0,240.01,47,43.5,3.0,0.67,0.5,0.33,0.0,0.0
22200340,1610612761,1630201,0,6.25,2,2,1.0,1,1,1.0,0,0,0.0,0,0.0,0,0,0,0,1,2,5,-13,99.0,240.01,47,39.11,3.0,1.67,1.25,0.33,0.0,0.0
22200341,1610612760,1629652,F,31.65,6,12,0.5,3,4,0.75,3,5,0.6,2,2.0,4,3,1,0,6,3,18,-7,116.4,240.03,48,39.48,20.2,0.89,0.63,0.3,6.25,11.7
22200341,1610612760,1630197,F,20.27,5,10,0.5,0,3,0.0,2,2,1.0,3,5.0,8,1,0,0,2,2,12,-4,116.4,240.03,48,20.81,12.88,0.93,0.55,0.16,2.08,6.55
22200341,1610612760,1630526,C,28.85,5,11,0.455,0,3,0.0,4,4,1.0,5,2.0,7,2,2,0,1,3,14,13,116.4,240.03,48,7.53,13.76,1.02,0.55,0.07,4.17,8.39
22200341,1610612760,1630581,G,33.05,8,16,0.5,3,7,0.429,2,3,0.667,1,11.0,12,7,2,2,4,4,21,8,116.4,240.03,48,25.41,21.32,0.98,0.61,0.19,14.58,27.95
22200341,1610612760,1628983,G,34.62,10,17,0.588,1,2,0.5,12,12,1.0,0,1.0,1,6,3,1,4,0,33,-6,116.4,240.03,48,24.38,26.28,1.26,0.74,0.15,12.5,24.37
22200341,1610612760,1631114,0,27.17,4,6,0.667,1,1,1.0,2,4,0.5,0,1.0,1,3,0,0,2,3,11,18,116.4,240.03,48,15.42,9.76,1.13,0.71,0.2,6.25,12.95
22200341,1610612760,1630544,0,17.3,2,9,0.222,1,3,0.333,1,1,1.0,0,1.0,1,1,0,1,1,2,6,8,116.4,240.03,48,12.39,10.44,0.57,0.32,0.1,2.08,6.54
22200341,1610612760,1629647,0,14.77,2,4,0.5,0,0,0.0,1,2,0.5,0,3.0,3,0,1,1,1,0,5,-9,116.4,240.03,48,14.25,5.88,0.85,0.51,0.17,0.0,0.0
22200341,1610612760,1631172,0,11.07,0,1,0.0,0,0,0.0,0,0,0.0,0,2.0,2,1,2,0,0,0,0,2,116.4,240.03,48,0.08,1.0,0.0,0.0,0.0,2.08,9.03
22200341,1610612760,1629026,0,21.28,6,7,0.857,2,3,0.667,1,2,0.5,2,1.0,3,2,0,0,0,1,15,12,116.4,240.03,48,0.32,7.88,1.9,0.95,0.0,4.17,13.09
22200341,1610612760,1630198,DNP,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,116.4,240.03,48,,0.0,,,,0.0,
22200341,1610612760,203488,DNP,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,116.4,240.03,48,,0.0,,,,0.0,
22200341,1610612760,1630598,DNP,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,116.4,240.03,48,,0.0,,,,0.0,
22200341,1610612760,1631119,DNP,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,116.4,240.03,48,,0.0,,,,0.0,
22200341,1610612750,1630162,F,37.43,10,22,0.455,2,6,0.333,4,6,0.667,0,3.0,3,4,6,0,5,2,26,5,113.2,240.01,47,28.9,29.64,0.88,0.53,0.17,8.51,15.01
22200341,1610612750,1630183,F,18.22,3,4,0.75,2,3,0.667,0,0,0.0,1,0.0,1,0,1,1,2,5,8,-22,113.2,240.01,47,23.47,6.0,1.33,1.0,0.33,0.0,0.0
22200341,1610612750,203497,C,9.22,3,3,1.0,0,0,0.0,0,2,0.0,2,2.0,4,0,0,0,0,2,6,-11,113.2,240.01,47,0.37,3.88,1.55,0.77,0.0,0.0,0.0
22200341,1610612750,1631111,G,16.03,4,6,0.667,1,3,0.333,0,0,0.0,0,0.0,0,1,0,0,2,1,9,-2,113.2,240.01,47,26.78,8.0,1.12,0.75,0.25,2.13,8.55
22200341,1610612750,1626156,G,36.42,10,16,0.625,2,6,0.333,5,5,1.0,1,2.0,3,6,1,0,4,2,27,-16,113.2,240.01,47,23.73,22.2,1.22,0.74,0.18,12.77,23.38
22200341,1610612750,203937,0,30.52,2,3,0.667,0,0,0.0,2,2,1.0,1,5.0,6,5,2,4,4,1,6,13,113.2,240.01,47,27.9,7.88,0.76,0.77,0.51,10.64,17.93
22200341,1610612750,1629669,0,23.03,6,13,0.462,2,5,0.4,7,8,0.875,2,1.0,3,2,0,0,1,4,21,2,113.2,240.01,47,9.84,17.52,1.2,0.64,0.06,4.26,12.09
22200341,1610612750,1629675,0,29.78,6,12,0.5,0,2,0.0,1,2,0.5,3,15.0,18,3,0,4,1,4,13,0,113.2,240.01,47,7.5,13.88,0.94,0.5,0.07,6.38,12.95
22200341,1610612750,1629162,0,24.33,2,7,0.286,1,3,0.333,3,3,1.0,2,3.0,5,4,2,1,2,0,8,6,113.2,240.01,47,17.73,10.32,0.78,0.48,0.19,8.51,18.33
22200341,1610612750,203085,0,15.03,1,3,0.333,0,2,0.0,2,2,1.0,0,1.0,1,0,1,0,2,2,4,-10,113.2,240.01,47,28.44,5.88,0.68,0.52,0.34,0.0,0.0
22200341,1610612750,1627854,DNP,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,113.2,240.01,47,,0.0,,,,0.0,
22200341,1610612750,1630568,DNP,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,113.2,240.01,47,,0.0,,,,0.0,
22200341,1610612750,1630233,DNP,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,113.2,240.01,47,,0.0,,,,0.0,
22200341,1610612750,1630639,DNP,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,113.2,240.01,47,,0.0,,,,0.0,
22200341,1610612750,1631169,DNP,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,113.2,240.01,47,,0.0,,,,0.0,
22200342,1610612745,1630231,F,27.6,5,11,0.455,0,3,0.0,3,3,1.0,4,3.0,7,1,0,0,0,1,13,-27,100.8,240.0,40,0.44,12.32,1.06,0.53,0.0,2.5,5.56
22200342,1610612745,1631095,F,22.88,3,7,0.429,0,2,0.0,0,0,0.0,2,3.0,5,0,0,0,3,3,6,-32,100.8,240.0,40,31.52,10.0,0.6,0.43,0.3,0.0,0.0
22200342,1610612745,1630578,C,20.12,6,9,0.667,0,0,0.0,0,0,0.0,1,3.0,4,1,0,1,1,2,12,-24,100.8,240.0,40,12.28,10.0,1.2,0.67,0.1,2.5,9.29
22200342,1610612745,1630224,G,30.77,6,19,0.316,0,5,0.0,1,1,1.0,0,1.0,1,3,1,0,2,0,13,-18,100.8,240.0,40,16.1,21.44,0.61,0.33,0.09,7.5,15.27
22200342,1610612745,1629645,G,32.4,6,16,0.375,1,9,0.111,7,7,1.0,0,3.0,3,4,2,0,4,3,20,-17,100.8,240.0,40,29.98,23.08,0.87,0.52,0.17,10.0,19.05
22200342,1610612745,1631106,0,29.13,6,10,0.6,0,0,0.0,1,2,0.5,3,7.0,10,1,0,0,0,1,13,10,100.8,240.0,40,0.37,10.88,1.19,0.6,0.0,2.5,5.47
22200342,1610612745,1630227,0,19.53,2,8,0.25,1,6,0.167,1,2,0.5,2,2.0,4,4,0,0,3,1,6,-5,100.8,240.0,40,37.02,11.88,0.51,0.34,0.25,10.0,28.02
22200342,1610612745,1629726,0,18.52,1,3,0.333,1,3,0.333,3,3,1.0,0,1.0,1,2,1,0,1,0,6,9,100.8,240.0,40,13.09,5.32,1.13,0.69,0.19,5.0,13.86
22200342,1610612745,1630586,0,17.1,2,3,0.667,0,0,0.0,0,0,0.0,2,8.0,10,0,0,1,0,2,4,-1,100.8,240.0,40,0.17,3.0,1.33,0.67,0.0,0.0,0.0
22200342,1610612745,1628981,0,10.78,1,1,1.0,0,0,0.0,0,0,0.0,0,0.0,0,0,1,1,1,1,2,6,100.8,240.0,40,22.18,2.0,1.0,1.0,0.5,0.0,0.0
22200342,1610612745,1630528,0,11.17,2,4,0.5,0,0,0.0,2,2,1.0,0,0.0,0,1,1,1,0,0,6,4,100.8,240.0,40,0.43,4.88,1.23,0.61,0.0,2.5,13.68
22200342,1610612745,1626246,DNP,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,100.8,240.0,40,,0.0,,,,0.0,
22200342,1610612744,203952,F,33.77,14,19,0.737,8,10,0.8,0,2,0.0,2,3.0,5,2,2,1,1,1,36,34,96.4,240.0,45,7.98,20.88,1.72,0.91,0.05,4.44,11.33
22200342,1610612744,203110,F,31.75,1,6,0.167,1,5,0.2,0,0,0.0,2,4.0,6,6,1,1,2,3,3,22,96.4,240.0,45,15.88,8.0,0.38,0.25,0.25,13.33,20.86
22200342,1610612744,1626172,C,27.22,3,4,0.75,0,0,0.0,3,5,0.6,0,12.0,12,2,0,1,0,2,9,19,96.4,240.0,45,0.24,6.2,1.45,0.73,0.0,4.44,8.88
22200342,1610612744,1629673,G,27.7,8,14,0.571,5,8,0.625,0,0,0.0,0,2.0,2,5,1,0,2,4,21,25,96.4,240.0,45,18.5,16.0,1.31,0.75,0.12,11.11,27.83
22200342,1610612744,201939,G,34.53,10,21,0.476,8,17,0.471,2,3,0.667,0,3.0,3,10,1,1,4,0,30,19,96.4,240.0,45,29.51,26.32,1.14,0.67,0.15,22.22,44.7
22200342,1610612744,1628978,0,20.45,0,5,0.0,0,5,0.0,0,0,0.0,1,1.0,2,5,2,0,2,4,0,2,96.4,240.0,45,24.6,7.0,0.0,0.0,0.29,11.11,26.08
22200342,1610612744,203210,0,10.45,2,4,0.5,0,1,0.0,0,0,0.0,1,2.0,3,0,1,0,0,2,4,-2,96.4,240.0,45,0.4,4.0,1.0,0.5,0.0,0.0,0.0
22200342,1610612744,1630228,0,17.58,1,3,0.333,0,1,0.0,0,0,0.0,0,1.0,1,1,0,0,1,3,2,-8,96.4,240.0,45,14.34,4.0,0.5,0.33,0.25,2.22,6.46
22200342,1610612744,1630541,0,17.0,4,5,0.8,3,3,1.0,0,0,0.0,0,1.0,1,1,0,0,0,0,11,-16,96.4,240.0,45,0.31,5.0,2.2,1.1,0.0,2.22,8.38
22200342,1610612744,1630237,0,17.43,1,3,0.333,0,2,0.0,0,0,0.0,0,0.0,0,1,0,1,1,5,2,-3,96.4,240.0,45,14.46,4.0,0.5,0.33,0.25,2.22,6.52
22200342,1610612744,1629660,0,2.12,1,1,1.0,0,0,0.0,0,0,0.0,0,0.0,0,1,0,0,0,0,2,3,96.4,240.0,45,0.49,1.0,2.0,1.0,0.0,2.22,100.0
22200343,1610612757,1630570,F,35.38,4,8,0.5,0,1,0.0,1,2,0.5,3,11.0,14,1,0,1,1,2,9,0,99.64,239.99,41,7.06,9.88,0.91,0.51,0.1,2.44,3.81
22200343,1610612757,203924,F,37.2,10,18,0.556,2,5,0.4,11,14,0.786,0,0.0,0,5,0,0,1,2,33,-2,99.64,239.99,41,7.13,25.16,1.31,0.68,0.04,12.2,22.96
22200343,1610612757,203994,C,38.88,6,12,0.5,0,1,0.0,3,6,0.5,5,9.0,14,4,0,1,1,4,15,-1,99.64,239.99,41,6.57,15.64,0.96,0.51,0.06,9.76,14.7
22200343,1610612757,1626159,G,39.35,1,3,0.333,0,0,0.0,0,0,0.0,2,5.0,7,5,3,1,2,2,2,0,99.64,239.99,41,12.32,5.0,0.4,0.33,0.4,12.2,15.33
22200343,1610612757,1629014,G,41.12,15,25,0.6,7,12,0.583,8,8,1.0,0,2.0,2,4,1,2,7,3,45,5,99.64,239.99,41,41.7,35.519999999999996,1.27,0.79,0.2,9.76,19.88
22200343,1610612757,1631133,0,12.83,0,4,0.0,0,2,0.0,0,0,0.0,1,3.0,4,0,0,1,1,1,0,12,99.64,239.99,41,19.09,5.0,0.0,0.0,0.2,0.0,0.0
22200343,1610612757,1631101,0,17.38,3,11,0.273,0,1,0.0,0,0,0.0,1,3.0,4,0,1,0,0,3,6,9,99.64,239.99,41,0.64,11.0,0.55,0.27,0.0,0.0,0.0
22200343,1610612757,1630535,0,17.85,2,4,0.5,1,3,0.333,1,1,1.0,0,4.0,4,0,0,0,0,3,6,2,99.64,239.99,41,0.25,4.44,1.35,0.68,0.0,0.0,0.0
22200343,1610612757,1630641,DNP,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,99.64,239.99,41,,0.0,,,,0.0,
22200343,1610612757,1629234,DNP,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,99.64,239.99,41,,0.0,,,,0.0,
22200343,1610612757,1630553,DNP,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,99.64,239.99,41,,0.0,,,,0.0,
22200343,1610612757,203081,DNP,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,99.64,239.99,41,,0.0,,,,0.0,
22200343,1610612762,1628374,F,35.48,4,10,0.4,4,6,0.667,9,9,1.0,1,5.0,6,2,3,1,5,2,21,6,99.32,240.0,38,34.45,18.96,1.11,0.75,0.26,5.26,8.3
22200343,1610612762,203482,F,35.1,5,8,0.625,1,3,0.333,4,6,0.667,0,9.0,9,6,1,0,2,4,15,1,99.32,240.0,38,14.07,12.64,1.19,0.7,0.16,15.79,26.33
22200343,1610612762,1629020,C,31.63,6,8,0.75,4,4,1.0,0,0,0.0,0,7.0,7,4,2,0,1,0,16,5,99.32,240.0,38,7.89,9.0,1.78,1.0,0.11,10.53,21.01
22200343,1610612762,203903,G,35.57,10,26,0.385,1,9,0.111,3,3,1.0,4,1.0,5,3,0,0,2,6,24,-4,99.32,240.0,38,14.36,29.32,0.82,0.44,0.07,7.89,16.52
22200343,1610612762,1629012,G,31.42,6,11,0.545,2,4,0.5,5,6,0.833,1,2.0,3,0,1,0,1,2,19,8,99.32,240.0,38,8.13,14.64,1.3,0.7,0.07,0.0,0.0
22200343,1610612762,1629659,0,16.58,1,4,0.25,0,2,0.0,0,2,0.0,0,3.0,3,3,1,0,1,0,2,-13,99.32,240.0,38,14.87,5.88,0.34,0.2,0.17,7.89,24.74
22200343,1610612762,1627736,0,25.62,1,9,0.111,1,6,0.167,0,0,0.0,0,1.0,1,1,0,0,0,3,3,-18,99.32,240.0,38,0.35,9.0,0.33,0.17,0.0,2.63,5.19
22200343,1610612762,1631117,0,16.52,4,4,1.0,0,0,0.0,0,0,0.0,2,6.0,8,0,0,3,0,3,8,-10,99.32,240.0,38,0.24,4.0,2.0,1.0,0.0,0.0,0.0
22200343,1610612762,1631323,0,12.08,1,4,0.25,0,2,0.0,1,2,0.5,2,0.0,2,1,0,0,1,2,3,0,99.32,240.0,38,20.41,5.88,0.51,0.31,0.17,2.63,11.68
22200343,1610612762,1630534,DNP,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,99.32,240.0,38,,0.0,,,,0.0,
22200343,1610612762,1629638,DNP,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,99.32,240.0,38,,0.0,,,,0.0,
22200343,1610612762,1628962,DNP,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,99.32,240.0,38,,0.0,,,,0.0,
22200343,1610612762,1630195,DNP,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,99.32,240.0,38,,0.0,,,,0.0,
22200326,1610612764,1630166,F,8.98,0,2,0.0,0,0,0.0,0,0,0.0,1,0.0,1,0,0,0,2,2,0,-17,97.4,240.0,39,55.11,4.0,0.0,0.0,0.5,0.0,0.0
22200326,1610612764,1628398,F,32.9,6,14,0.429,2,5,0.4,0,0,0.0,0,4.0,4,3,0,1,1,2,14,-5,97.4,240.0,39,7.93,15.0,0.93,0.5,0.07,7.69,14.47
22200326,1610612764,204001,C,36.37,5,14,0.357,0,6,0.0,11,13,0.846,4,7.0,11,3,1,1,4,3,21,1,97.4,240.0,39,27.66,23.72,0.89,0.53,0.17,7.69,12.22
22200326,1610612764,203078,G,39.77,12,24,0.5,2,8,0.25,7,8,0.875,1,5.0,6,7,1,0,3,2,33,-10,97.4,240.0,39,19.3,30.52,1.08,0.6,0.1,17.95,34.46
22200326,1610612764,1628420,G,25.53,4,6,0.667,2,3,0.667,2,2,1.0,1,5.0,6,6,0,0,1,1,12,1,97.4,240.0,39,9.93,7.88,1.52,0.87,0.13,15.38,35.84
22200326,1610612764,1630557,0,31.35,5,8,0.625,4,7,0.571,0,0,0.0,1,4.0,5,1,1,1,0,4,14,17,97.4,240.0,39,0.26,8.0,1.75,0.88,0.0,2.56,4.88
22200326,1610612764,203115,0,20.65,3,5,0.6,1,3,0.333,0,0,0.0,0,4.0,4,1,0,0,1,2,7,8,97.4,240.0,39,12.18,6.0,1.17,0.7,0.17,2.56,7.26
22200326,1610612764,1630692,0,14.12,1,5,0.2,1,1,1.0,0,0,0.0,3,3.0,6,1,0,0,1,2,3,-11,97.4,240.0,39,17.81,6.0,0.5,0.3,0.17,2.56,9.55
22200326,1610612764,1629655,0,23.63,3,8,0.375,0,0,0.0,4,10,0.4,6,6.0,12,1,0,6,0,1,10,16,97.4,240.0,39,0.54,12.4,0.81,0.4,0.0,2.56,6.17
22200326,1610612764,1630264,0,4.7,0,0,0.0,0,0,0.0,2,2,1.0,1,0.0,1,0,0,0,0,2,2,-4,97.4,240.0,39,0.19,0.88,2.27,1.14,0.0,0.0,0.0
